"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"37-02","","184","4925","2967","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","1042","84","727"
"37-02","","184","4925","2967","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","451","42","467"
"37-02","","184","4925","2967","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","981","72","677"
"37-03","","185","4574","2818","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","410","31","491"
"37-03","","185","4574","2818","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","971","68","773"
"37-03","","185","4574","2818","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","6","0","15"
"37-03","","185","4574","2818","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","1032","73","787"
"37-03","","185","4574","2818","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","3","1","9"
"37-03","","185","4574","2818","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","295","22","418"
"37-03","","185","4574","2818","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","20","0","36"
"37-03","","185","4574","2818","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","13","0","26"
"37-03","","185","4574","2818","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","406","37","504"
"37-03","","185","4574","2818","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","16","0","22"
"37-03","","185","4574","2818","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","941","61","720"
"37-03","","185","4574","2818","1","10","State Senator, Dist 18","","24","(D) KIDANI, Michelle","","C","927","67","755"
"37-03","","185","4574","2818","1","10","State Senator, Dist 18","","25","(R) SOLIS, Tony","","C","397","27","470"
"37-03","","185","4574","2818","1","25","State Representative, Dist 37","","55","(R) SMART, Mary","","C","327","32","442"
"37-03","","185","4574","2818","1","25","State Representative, Dist 37","","56","(D) YAMANE, Ryan I.","","C","1012","64","786"
"37-03","","185","4574","2818","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","284","30","328"
"37-03","","185","4574","2818","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","319","32","429"
"37-03","","185","4574","2818","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","384","43","409"
"37-03","","185","4574","2818","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","502","37","557"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","489","42","442"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","241","30","324"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","392","39","375"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","425","35","341"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","244","32","312"
"37-03","","185","4574","2818","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","553","35","510"
"37-03","","185","4574","2818","1","50","Constitutional Convention","","121","YES","","C","205","17","293"
"37-03","","185","4574","2818","1","50","Constitutional Convention","","122","NO","","C","1112","80","942"
"37-03","","185","4574","2818","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","236","18","302"
"37-03","","185","4574","2818","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","928","76","759"
"37-03","","185","4574","2818","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","421","32","465"
"37-03","","185","4574","2818","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","851","65","727"
"37-04","","186","3376","1884","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","339","37","263"
"37-04","","186","3376","1884","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","652","60","485"
"37-04","","186","3376","1884","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","5","1","3"
"37-04","","186","3376","1884","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","709","66","496"
"37-04","","186","3376","1884","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","4","0","6"
"37-04","","186","3376","1884","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","260","26","227"
"37-04","","186","3376","1884","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","11","2","15"
"37-04","","186","3376","1884","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","9","0","12"
"37-04","","186","3376","1884","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","341","38","278"
"37-04","","186","3376","1884","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","8","0","7"
"37-04","","186","3376","1884","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","642","60","457"
"37-04","","186","3376","1884","1","10","State Senator, Dist 18","","24","(D) KIDANI, Michelle","","C","652","59","461"
"37-04","","186","3376","1884","1","10","State Senator, Dist 18","","25","(R) SOLIS, Tony","","C","318","35","268"
"37-04","","186","3376","1884","1","25","State Representative, Dist 37","","55","(R) SMART, Mary","","C","301","36","256"
"37-04","","186","3376","1884","1","25","State Representative, Dist 37","","56","(D) YAMANE, Ryan I.","","C","668","57","470"
"37-04","","186","3376","1884","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","210","22","191"
"37-04","","186","3376","1884","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","292","36","253"
"37-04","","186","3376","1884","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","281","30","232"
"37-04","","186","3376","1884","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","386","43","344"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","321","31","224"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","218","27","214"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","341","34","250"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","283","24","180"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","215","22","166"
"37-04","","186","3376","1884","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","398","41","275"
"37-04","","186","3376","1884","1","50","Constitutional Convention","","121","YES","","C","194","17","211"
"37-04","","186","3376","1884","1","50","Constitutional Convention","","122","NO","","C","749","75","522"
"37-04","","186","3376","1884","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","213","20","213"
"37-04","","186","3376","1884","1","51","CON. AMEND.: Public Education and Investment Real Property","","124","NO","","C","654","70","458"
"37-04","","186","3376","1884","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","147","YES","","C","347","41","336"
"37-04","","186","3376","1884","1","63","HONOLULU: Honolulu Authority for Rapid Transportation","","148","NO","","C","576","52","365"
"38-01","","187","4617","1954","1","1","U.S. Senator","","1","(R) CURTIS, Ron","","C","200","15","250"
"38-01","","187","4617","1954","1","1","U.S. Senator","","2","(D) HIRONO, Mazie K.","","C","634","59","758"
"38-01","","187","4617","1954","1","2","U.S. Representative, Dist I","","3","(G) BURD, Zachary B.","","C","4","0","12"
"38-01","","187","4617","1954","1","2","U.S. Representative, Dist I","","4","(D) CASE, Ed","","C","643","56","739"
"38-01","","187","4617","1954","1","2","U.S. Representative, Dist I","","5","(N) GRIFFIN, Calvin C. (G)","","C","7","0","11"
"38-01","","187","4617","1954","1","2","U.S. Representative, Dist I","","6","(R) CAVASSO, Cam","","C","164","17","208"
"38-01","","187","4617","1954","1","2","U.S. Representative, Dist I","","7","(L) TIPPENS, Michelle Rose","","C","14","0","15"
"38-01","","187","4617","1954","1","4","Governor and Lieutenant Governor","","10","(G) BREWER / ING","","C","16","0","22"
"38-01","","187","4617","1954","1","4","Governor and Lieutenant Governor","","11","(R) TUPOLA / KERNS","","C","221","24","312"
"38-01","","187","4617","1954","1","4","Governor and Lieutenant Governor","","12","(N) TERUYA / ROBOTTI","","C","8","1","18"
"38-01","","187","4617","1954","1","4","Governor and Lieutenant Governor","","13","(D) IGE / GREEN","","C","583","50","660"
"38-01","","187","4617","1954","1","9","State Senator, Dist 17","","22","(R) CLEMENTE, Roger","","C","244","19","333"
"38-01","","187","4617","1954","1","9","State Senator, Dist 17","","23","(D) NISHIHARA, Clarence","","C","547","51","644"
"38-01","","187","4617","1954","1","32","Maui Resident Trustee","","69","KAPU, Ke'eaumoku","","C","176","23","209"
"38-01","","187","4617","1954","1","32","Maui Resident Trustee","","70","LINDSEY, Carmen Hulu","","C","305","21","387"
"38-01","","187","4617","1954","1","33","Oahu Resident Trustee","","71","KIA'AINA, Esther","","C","245","21","272"
"38-01","","187","4617","1954","1","33","Oahu Resident Trustee","","72","AKAKA, Kalei","","C","409","40","594"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","73","AHU ISA, Lei (Leina'ala)","","C","331","35","373"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","74","AKANA, Rowena Noelani","","C","315","27","480"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","75","LEE, Brendon Kalei'aina","","C","242","27","325"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","76","AILA, William J., Jr.","","C","186","20","197"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","77","HANOHANO, Faye (Pua)","","C","210","17","230"
"38-01","","187","4617","1954","1","34","At-Large Trustee","","78","WAIHEE, John D., IV","","C","423","39","546"
"38-01","","187","4617","1954","1","49","Councilmember, Dist VIII, City and County of Honolulu","","119","ELEFANTE, Brandon J.C.","","C","533","42","668"
"38-01","","187","4617","1954","1","49","Councilmember, Dist VIII, City and County of Honolulu","","120","KITASHIMA, Kelly Puamailani","","C","264","28","291"
"38-01","","187","4617","1954","1","50","Constitutional Convention","","121","YES","","C","188","15","315"
"38-01","","187","4617","1954","1","50","Constitutional Convention","","122","NO","","C","611","58","626"
"38-01","","187","4617","1954","1","51","CON. AMEND.: Public Education and Investment Real Property","","123","YES","","C","182","19","327"
